refname,colonisz,invasd,total,alien,nonnative,neobiota,nonindigenous,introduced,naturalized,weed,pest,exotic,n_obs,refnum,invasive_species,trophic_invader,response_var,habitat_type,study_type,citations,fund_NSF,fund_FWS,fund_NOAA,fund_EPA,fund_USDA,fund_conserv,Funding.Sources,Funding.notes,Journal,journal_category,pubyear,impactfactor,impactfactor_year,lastauth_country,carp,zebra_mussel,phragmites,spartina,last_author_region,same_first_author,last_author_english,yi,vi,control_type,dataset,NMDS1full_text,NMDS2full_text,FWS_NOAA,EPA_USDA_conserv,citationsyr,sentiment
gagnonlupien2015,0,0.003790146,5013,0,0,0,0,0,0,0,0,0.000598444,3,186,Phragmites australis,Primary-producer,Diversity,Estuary,Observational,4,1,1,0,0,0,0,the Natural Sciences and Engineering Research Council of Canada; the Fonds de recherche du Quí©bec äóñ Nature et technologie; the Canadian Wildlife Service and Ducks Unlimited Canada,,Animal Conservation,Conservation,2015,2.788,2015,Canada,0,0,1,0,North America,gagnonlupien,1,-0.030747112,0.421930886,uninvaded,new,0.251918943,-0.41258627,1,0,2.666666667,0.079114672
ge2015,0,0.001484414,2021,0,0,0,0,0.000494805,0,0,0.000494805,0,4,187,Spartina alterniflora,Primary-producer,Abundance,Estuary,Observational,0,1,0,0,0,0,0,"the NSF china (31301871, 31300443); NSF Jiangsu Province (BK20130422); NSF of Jiangsu Higher Education Institutions of China (I2KJB180016, 12KJA180009); Opening Foundation of Jiangsu Key Laboratory for Bioresources of saline soils (JKLBS2012026)",,Pakistan Journal of Zoology,General,2015,0.478,2015,China,0,0,0,1,Asia,ge,0,-1.757455678,0.373781254,uninvaded,new,0.614157817,-0.355943769,0,0,0,-0.012387445
green2013a,0,0.004636234,5608,0,0.000178317,0,0.000178317,0,0,0,0,0,8,52,Crassostrea gigas,Filter-collector,Abundance,Estuary,Manipulative,8,0,0,0,1,0,0,"project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Marine Ecology Progress Series,Ecosystem,2013,2.64,2013,Ireland,0,0,0,0,Europe,green,1,1.346458642,0.21595685,NA,gallardo,0.193172515,-0.334858144,0,1,2.285714286,0.029449794
green2013a,0,0.004636234,5608,0,0.000178317,0,0.000178317,0,0,0,0,0,16,52,Crassostrea gigas,Filter-collector,Diversity,Estuary,Manipulative,8,0,0,0,1,0,0,"project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Marine Ecology Progress Series,Ecosystem,2013,2.64,2013,Ireland,0,0,0,0,Europe,green,1,1.286007357,0.150300309,NA,gallardo,0.193172515,-0.334858144,0,1,2.285714286,0.029449794
green2013b,0,0.005400914,4814,0,0.000207727,0,0.000207727,0,0,0,0,0,12,53,Crassostrea gigas,Filter-collector,Physiochemistry,Estuary,Manipulative,8,0,0,0,1,0,0,"Project SIMBIOSYS (2007-B-CD-1-S1) as part of the Science, Technology, Research and Innovation for the Environment (STRIVE) Programme",,Ecosystems,General,2013,3.531,2013,Ireland,0,0,0,0,Europe,green,1,0.570062513,0.21292801,NA,gallardo,0.319146825,-0.526742827,0,1,2.285714286,0.084676922
greenfield2007,0,0.001181435,5925,0,0,0,0,0.001012658,0,0.000168776,0.000168776,0,4,54,Eichhornia crassipes,Primary-producer,Physiochemistry,Lake,Manipulative,33,0,0,0,0,0,1,California State Water Resources Control Board (Agreement #01-130-250-0),,Estuaries and Coasts,Ecosystem,2007,1.124,2007,USA,0,0,0,0,North America,greenfield,1,0.552304527,0.379855398,NA,gallardo,-0.329639103,-0.036577863,0,1,3.473684211,0.048010465
guillerault2015,0,0.000399042,2506,0,0.001995211,0,0,0.001596169,0,0,0,0,2,189,Silurus glanis,Predator,Abundance,River,Observational,1,0,0,0,0,0,0,,none stated,Freshwater Biology,Ecosystem,2015,2.933,2015,France,0,0,0,0,Europe,guillerault,0,0.494519679,0.280934666,before-after invasion,new,0.185280223,0.490064699,0,0,0.666666667,0.072756589
hager2004,0,0.001596679,6263,0,0.002075683,0,0,0.000159668,0,0.000638672,0,0,1,56,Lythrum salicaria,Primary-producer,Abundance,Lake,Observational,23,1,0,0,0,0,0,Natural Sciences and Engineering Research Council of Canada (NSERC),,Canadian Journal of Botany,General,2007,0.985,2007,Canada,0,0,0,0,North America,hager,1,-0.4,0.06,NA,gallardo,0.80781609,-0.301448702,0,0,2.421052632,0.04867568
hager2004,0,0.001596679,6263,0,0.002075683,0,0,0.000159668,0,0.000638672,0,0,1,56,Lythrum salicaria,Primary-producer,Diversity,Lake,Observational,23,1,0,0,0,0,0,Natural Sciences and Engineering Research Council of Canada (NSERC),,Canadian Journal of Botany,General,2007,0.985,2007,Canada,0,0,0,0,North America,hager,1,-1.4,0.07,NA,gallardo,0.80781609,-0.301448702,0,0,2.421052632,0.04867568
hansen2013,0,0.004118365,6556,0,0,0,0,0.000152532,0,0,0.000305064,0,4,57,Orconectes rusticus,Omnivore,Abundance,Lake,Observational,22,1,0,0,0,0,0,National Science Foundation (1) DEB-0083545 (2)  (DEB-9632853).,,Canadian Journal of Fisheries and Aquatic Sciences,General,2013,2.276,2013,USA,0,0,0,0,North America,hansen,1,-0.601057557,0.277587935,NA,gallardo,0.238132918,-0.229460232,0,0,6.285714286,0.014459249
hansen2013,0,0.004118365,6556,0,0,0,0,0.000152532,0,0,0.000305064,0,1,57,Orconectes rusticus,Omnivore,Diversity,Lake,Observational,22,1,0,0,0,0,0,National Science Foundation (1) DEB-0083545 (2)  (DEB-9632853).,,Canadian Journal of Fisheries and Aquatic Sciences,General,2013,2.276,2013,USA,0,0,0,0,North America,hansen,1,-0.02,0.4,NA,gallardo,0.238132918,-0.229460232,0,0,6.285714286,0.014459249
hayden2013,0.000167476,0.005526712,5971,0,0,0,0,0.000167476,0,0,0,0,10,58,Gymnocephalus cernuus,Predator,Abundance,Lake,Observational,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0,-0.472937271,0.11366392,NA,gallardo,0.562377994,-0.069575073,0,0,6.571428571,0.082565329
hayden2013,0.000167476,0.005526712,5971,0,0,0,0,0.000167476,0,0,0,0,4,58,Perca fluvialitis,Predator,Abundance,Lake,Observational,23,1,0,0,0,0,0,"Eurpoean Regional Developmental Fund(A30205), Academy of Finland, Norwegian Research Council",,Freshwater Biology,Ecosystem,2013,2.62,2013,Finland,0,0,0,0,Europe,hayden,0,-0.716991479,0.198640782,NA,gallardo,0.562377994,-0.069575073,0,0,6.571428571,0.082565329
haynes2005,0,0.000208943,4786,0,0,0,0,0,0,0,0.000208943,0.002507313,2,59,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,41,0,0,0,0,0,1,New York Great Lakes Research Consortium,,North American Benthological Society,Ecosystem,2005,1.85,2005,USA,0,1,0,0,North America,haynes,1,5.060030817,1.341847495,NA,gallardo,-0.65750222,-0.512603351,0,1,3.565217391,0.100684617
hedge2000,0,0.000473485,4224,0.000710227,0,0,0,0.000710227,0,0,0,0.001657197,2,60,Spartina anglica,Primary-producer,Physiochemistry,Estuary,Observational,132,0,0,0,0,0,0,None listed,,Austral Ecology,General,2000,0.44,2000,Australia,0,0,0,1,Australia and New Zealand,hedge,1,-0.271333333,0.334664011,NA,gallardo,0.247678507,0.13272336,0,0,8,0.135406674
herbst2009,0,0,6653,0,0.000450924,0,0,0.001653389,0,0,0,0.000150308,10,61,several fish spp.,Predator,Abundance,River,Observational,23,0,0,0,0,0,1,"Ecosystem Research program(HO-CSD-
050600-CA), University of California Water Resources Center (W-930)",,Freshwater Biology,Ecosystem,2009,3.13,2009,USA,0,0,0,0,North America,herbst,1,0.161834862,0.100457668,NA,gallardo,-0.170727306,0.742881623,0,1,3.066666667,0.122232117
herbst2009,0,0,6653,0,0.000450924,0,0,0.001653389,0,0,0,0.000150308,4,61,several fish spp.,Predator,Diversity,River,Observational,23,0,0,0,0,0,1,"Ecosystem Research program(HO-CSD-
050600-CA), University of California Water Resources Center (W-930)",,Freshwater Biology,Ecosystem,2009,3.13,2009,USA,0,0,0,0,North America,herbst,1,-0.743522267,0.163464515,NA,gallardo,-0.170727306,0.742881623,0,1,3.066666667,0.122232117
herbst2009,0,0,6653,0,0.000450924,0,0,0.001653389,0,0,0,0.000150308,4,61,several fish spp.,Predator,Physiochemistry,River,Observational,23,0,0,0,0,0,1,"Ecosystem Research program(HO-CSD-
050600-CA), University of California Water Resources Center (W-930)",,Freshwater Biology,Ecosystem,2009,3.13,2009,USA,0,0,0,0,North America,herbst,1,0.05,0.158113883,NA,gallardo,-0.170727306,0.742881623,0,1,3.066666667,0.122232117
herrmann2012,0.000145709,0,6863,0,0,0,0,0.000437127,0,0,0,0.000728544,8,62,Salmo trutta,Predator,Abundance,River,Manipulative,9,0,0,0,0,0,0,None listed,,Freshwater Biology,Ecosystem,2012,4.33,2012,New Zealand,0,0,0,0,Australia and New Zealand,herrmann,1,0.269644083,0.312809137,NA,gallardo,-0.684619915,0.366236328,0,0,2,-0.007968522
herrmann2012,0.000145709,0,6863,0,0,0,0,0.000437127,0,0,0,0.000728544,2,62,Salmo trutta,Predator,Diversity,River,Manipulative,9,0,0,0,0,0,0,None listed,,Freshwater Biology,Ecosystem,2012,4.33,2012,New Zealand,0,0,0,0,Australia and New Zealand,herrmann,1,-0.255072464,0.587120213,NA,gallardo,-0.684619915,0.366236328,0,0,2,-0.007968522
hogsden2007,0,0.000406835,2458,0,0.002441009,0,0,0,0.001220504,0.000406835,0,0.000406835,3,63,Cabomba caroliniana,Primary-producer,Abundance,Lake,Observational,22,1,0,0,0,0,0,NSERC Operating Grant,,Journal of Great Lakes Research,Ecosystem,2007,0.786,2007,Canada,0,0,0,0,North America,hogsden,1,0.830194665,0.531729124,NA,gallardo,0.424630104,0.594025588,0,0,2.315789474,0.183021037
hogsden2007,0,0.000406835,2458,0,0.002441009,0,0,0,0.001220504,0.000406835,0,0.000406835,2,63,Cabomba caroliniana,Primary-producer,Diversity,Lake,Observational,22,1,0,0,0,0,0,NSERC Operating Grant,,Journal of Great Lakes Research,Ecosystem,2007,0.786,2007,Canada,0,0,0,0,North America,hogsden,1,-0.453216783,0.597781446,NA,gallardo,0.424630104,0.594025588,0,0,2.315789474,0.183021037
hogsden2007,0,0.000406835,2458,0,0.002441009,0,0,0,0.001220504,0.000406835,0,0.000406835,1,63,Cabomba caroliniana,Primary-producer,Physiochemistry,Lake,Observational,22,1,0,0,0,0,0,NSERC Operating Grant,,Journal of Great Lakes Research,Ecosystem,2007,0.786,2007,Canada,0,0,0,0,North America,hogsden,1,-0.13,0.67,NA,gallardo,0.424630104,0.594025588,0,0,2.315789474,0.183021037
holomuzki2010,0,0.00067446,4448,0,0,0,0,0,0,0.001348921,0,0,1,64,Phragmites australis,Primary-producer,Abundance,Lake,Observational,16,0,0,1,0,0,0,National Oceanic and Atmospheric Administration,administered through ODNR,Wetlands Ecology and Management,Conservation,2010,1.26,2010,USA,0,0,1,0,North America,holomuzki,1,0.97,0.05,NA,gallardo,-0.088378314,0.099286237,1,0,2.461538462,0.047907345
holomuzki2010,0,0.00067446,4448,0,0,0,0,0,0,0.001348921,0,0,1,64,Typha angustifolia,Primary-producer,Abundance,Lake,Observational,16,0,0,1,0,0,0,National Oceanic and Atmospheric Administration,administered through ODNR,Wetlands Ecology and Management,Conservation,2010,1.26,2010,USA,0,0,0,0,North America,holomuzki,1,-2.61,0.07,NA,gallardo,-0.088378314,0.099286237,1,0,2.461538462,0.047907345
horvath1999,0.000429553,0,2328,0,0,0,0,0,0,0,0,0,1,65,Dreissena polymorpha,Filter-collector,Abundance,Lake,Manipulative,46,0,0,1,1,0,0,(1) EPA (2) National Oceanic and Atmospheric Administration,(1) CR 820290-01 and CR 820290-02 (2) Through Purdue University (subgrant No. 643-1500-01 under NOAA Grant no. Na 46RG0419-2 to the Illnois-Indiana Sea Grant Program),American Midland Naturalist,General,1999,0.37,2000,USA,0,1,0,0,North America,horvath,1,1.37,0.38,NA,gallardo,-0.937029804,-0.525116052,1,1,2.628571429,0.103163787
horvath1999,0.000429553,0,2328,0,0,0,0,0,0,0,0,0,2,65,Dreissena polymorpha,Filter-collector,Diversity,Lake,Manipulative,46,0,0,1,1,0,0,(1) EPA (2) National Oceanic and Atmospheric Administration,(1) CR 820290-01 and CR 820290-02 (2) Through Purdue University (subgrant No. 643-1500-01 under NOAA Grant no. Na 46RG0419-2 to the Illnois-Indiana Sea Grant Program),American Midland Naturalist,General,1999,0.37,2000,USA,0,1,0,0,North America,horvath,1,0.811830986,0.414185098,NA,gallardo,-0.937029804,-0.525116052,1,1,2.628571429,0.103163787
hunter2006,0,0.000543478,5520,0,0,0,0.000362319,0.000181159,0,0,0,0,6,66,Phragmites australis,Primary-producer,Abundance,Estuary,Observational,43,0,0,1,0,0,0,National Oceanic and Atmospheric Administration Invasive Species Program (NA04NOS4190001),,Estuaries and Coasts,Ecosystem,2006,0.67,2007,USA,0,0,1,0,North America,hunter,1,-1.82562105,0.315910094,NA,gallardo,0.823591477,-0.585361556,1,0,4.095238095,-0.087115763
huser2016,0,0.00023912,4182,0,0,0,0,0.00023912,0,0,0,0,1,159,Cyprinus carpio,Omnivore,Physiochemistry,Lake,Manipulative,9,0,0,0,0,0,1,Washington Metro Watershed Distrcit,,Hydrobiologia,General,2015,2.66,2015,Sweden,1,0,0,0,Europe,huser,0,-0.39894228,0.679929579,no species,new,-0.986744358,1.1986873,0,1,6,0.178549657
idrisi2001,0,0,5694,0,0,0,0.000175623,0,0,0,0,0.000351247,6,67,Dreissena polymorpha,Filter-collector,Abundance,Lake,Observational,151,0,0,1,0,0,0,"National Oceanic and
Atmospheric Administration award NA46RG0090",,Canadian Journal of Fisheries and Aquatic Sciences,General,2001,2,2001,USA,0,1,0,0,North America,idrisi,1,-0.534593037,0.283614594,NA,gallardo,-0.943112934,-0.013937242,1,0,9.741935484,0.068539313
idrisi2001,0,0,5694,0,0,0,0.000175623,0,0,0,0,0.000351247,9,67,Dreissena polymorpha,Filter-collector,Physiochemistry,Lake,Observational,151,0,0,1,0,0,0,"National Oceanic and
Atmospheric Administration award NA46RG0090",,Canadian Journal of Fisheries and Aquatic Sciences,General,2001,2,2001,USA,0,1,0,0,North America,idrisi,1,-0.767666884,0.236682583,NA,gallardo,-0.943112934,-0.013937242,1,0,9.741935484,0.068539313
ilarri2012,0,0.001865672,3216,0,0,0,0.000310945,0,0,0,0,0,2,68,Corbicula fluminea,Filter-collector,Abundance,Estuary,Observational,24,1,0,0,0,0,0,Portuguese Foundation For Science and technology,,Journal of Sea Research,Ecosystem,2012,2.44,2012,Portugal,0,0,0,0,Europe,ilarri,0,3.395052632,0.96325927,NA,gallardo,-0.139987675,-0.103044539,0,0,5.333333333,-0.027430619
ilarri2012,0,0.001865672,3216,0,0,0,0.000310945,0,0,0,0,0,4,68,Corbicula fluminea,Filter-collector,Diversity,Estuary,Observational,24,1,0,0,0,0,0,Portuguese Foundation For Science and technology,,Journal of Sea Research,Ecosystem,2012,2.44,2012,Portugal,0,0,0,0,Europe,ilarri,0,1.062167822,0.632354155,NA,gallardo,-0.139987675,-0.103044539,0,0,5.333333333,-0.027430619
ilarri2012,0,0.001865672,3216,0,0,0,0.000310945,0,0,0,0,0,8,68,Corbicula fluminea,Filter-collector,Physiochemistry,Estuary,Observational,24,1,0,0,0,0,0,Portuguese Foundation For Science and technology,,Journal of Sea Research,Ecosystem,2012,2.44,2012,Portugal,0,0,0,0,Europe,ilarri,0,-0.0254654,0.301119196,NA,gallardo,-0.139987675,-0.103044539,0,0,5.333333333,-0.027430619
ilarri2015,0.000261233,0.004440961,3828,0.000522466,0.000783699,0,0.000261233,0,0,0,0,0,1,161,Corbicula fluminea,Filter-collector,Abundance,River,Observational,3,0,0,0,0,1,0,ECO-IAS: Ecosystem-Level Impacts of an Invasive alien species/ European Regional Development Fund,,Marine and Freshwater Research,Ecosystem,2015,1.67,2015,Portugal,0,0,0,0,Europe,ilarri,0,-0.409161562,0.20418533,native species,new,0.536731454,0.07750557,0,1,2,0.102203348
ilarri2015,0.000261233,0.004440961,3828,0.000522466,0.000783699,0,0.000261233,0,0,0,0,0,2,161,Corbicula fluminea,Filter-collector,Diversity,River,Observational,3,0,0,0,0,1,0,ECO-IAS: Ecosystem-Level Impacts of an Invasive alien species/ European Regional Development Fund,,Marine and Freshwater Research,Ecosystem,2015,1.67,2015,Portugal,0,0,0,0,Europe,ilarri,0,-0.427144089,0.319863768,native species,new,0.536731454,0.07750557,0,1,2,0.102203348
jackson2002,0,0,4458,0,0,0,0.000224316,0.001794527,0,0,0,0.000224316,1,69,Micropterus sp.,Predator,Diversity,Lake,Observational,122,1,0,0,1,0,0,"Natural Sciences and Engineering Research Council (NSERC) of Canada, the Ontario Renewable Resources Research Grant Program",,Transactions of the American Fisheries Society,General,2002,1.31,2002,Canada,0,0,0,0,North America,jackson_a,1,-0.35,0.09,NA,gallardo,-0.766699253,1.092253517,0,1,8.413793103,0.078430152
jackson2016,0,0.010980392,3825,0,0,0,0,0.00130719,0,0,0.000261438,0,1,163,Procambarus clarkii,Omnivore,Abundance,Lake,Manipulative,0,0,0,0,0,0,0,Percy Sladen Memorial Fund,,Journal of Animal Ecology,General,2016,3.93,2015,UK,0,0,0,0,Europe,jackson_b,1,-0.761870945,0.429022367,no species,new,0.883304136,0.056173287,0,0,0,0.002042418
jackson2016,0,0.010980392,3825,0,0,0,0,0.00130719,0,0,0.000261438,0,1,163,Procambarus clarkii,Omnivore,Diversity,Lake,Manipulative,0,0,0,0,0,0,0,Percy Sladen Memorial Fund,,Journal of Animal Ecology,General,2016,3.93,2015,UK,0,0,0,0,Europe,jackson_b,1,-0.910320554,0.441434176,no species,new,0.883304136,0.056173287,0,0,0,0.002042418
jayawardana2006,0,0,4064,0.000738189,0,0,0,0,0,0,0,0.000492126,4,70,Phragmites australis,Primary-producer,Abundance,River,Observational,8,0,0,0,0,0,0,"International Postgraduate Research Scholarship, University of ballart Postgraduate Research Scholarship",,Hydrobiologia,General,2006,1.28,2006,Australia,0,0,1,0,Australia and New Zealand,jayawardana,1,0.218383803,0.304132543,NA,gallardo,-0.468721225,0.053111774,0,0,0.761904762,0.115411679
jayawardana2006,0,0,4064,0.000738189,0,0,0,0,0,0,0,0.000492126,4,70,Phragmites australis,Primary-producer,Diversity,River,Observational,8,0,0,0,0,0,0,"International Postgraduate Research Scholarship, University of ballart Postgraduate Research Scholarship",,Hydrobiologia,General,2006,1.28,2006,Australia,0,0,1,0,Australia and New Zealand,jayawardana,1,0.972378907,0.336937214,NA,gallardo,-0.468721225,0.053111774,0,0,0.761904762,0.115411679
johnson2009,0,0.017649502,4816,0,0.000415282,0,0.000830565,0.000830565,0,0.000207641,0,0,2,71,Bellamya chinensis,Filter-collector,Abundance,Lake,Mesocosm,96,1,0,0,0,0,0,"NSF DEB-0411760, Juday Family Fellowship, Anna Grant Birge Fund, North-Temperate Lakes Long-Term Ecological Research program (DEB-0217533)",,Community Ecology,General,2009,0.98,2009,USA,0,0,0,0,North America,johnson,1,-1.194482759,0.462626187,NA,gallardo,0.887189424,0.001006095,0,0,12.8,0.01242943
johnson2009,0,0.017649502,4816,0,0.000415282,0,0.000830565,0.000830565,0,0.000207641,0,0,2,71,Orconectes rusticus,Omnivore,Abundance,Lake,Mesocosm,96,1,0,0,0,0,0,"NSF DEB-0411760, Juday Family Fellowship, Anna Grant Birge Fund, North-Temperate Lakes Long-Term Ecological Research program (DEB-0217533)",,Community Ecology,General,2009,0.98,2009,USA,0,0,0,0,North America,johnson,1,0.540285714,0.418159231,NA,gallardo,0.887189424,0.001006095,0,0,12.8,0.01242943
kadye2012,0,0.003852822,5191,0,0.001926411,0,0,0.000963206,0,0,0,0,1,72,Clarias gariepinus,Predator,Abundance,River,Manipulative,11,1,0,0,0,0,0,"National Research Foundation of South Africa (FA2007043000021), Rufford Small Grants Foundation",,Biodiversity and Conservation,Conservation,2012,1.4,2012,South Africa,0,0,0,0,Africa,kadye,1,1.09,0.2,NA,gallardo,0.402468987,-0.141901438,0,0,2.444444444,0.017924382
kadye2012,0,0.003852822,5191,0,0.001926411,0,0,0.000963206,0,0,0,0,5,72,Clarias gariepinus,Predator,Diversity,River,Manipulative,11,1,0,0,0,0,0,"National Research Foundation of South Africa (FA2007043000021), Rufford Small Grants Foundation",,Biodiversity and Conservation,Conservation,2012,1.4,2012,South Africa,0,0,0,0,Africa,kadye,1,-1.499079479,0.257726548,NA,gallardo,0.402468987,-0.141901438,0,0,2.444444444,0.017924382
kadye2013,0,0.000672043,4464,0,0.003584229,0,0,0.001120072,0,0,0,0,4,73,Oncorhynchus mykiss,Predator,Abundance,River,Manipulative,5,1,0,0,0,0,0,British Ecological Society (BES) Overseas Bursary for ] WTK (Grant No. 2222/2758),,Hydrobiologia,General,2013,2.39,2013,South Africa,0,0,0,0,Africa,kadye,1,-0.055565751,0.52773969,NA,gallardo,0.454651069,0.211797792,0,0,1.428571429,0.04221193
kadye2013,0,0.000672043,4464,0,0.003584229,0,0,0.001120072,0,0,0,0,5,73,Oncorhynchus mykiss,Predator,Abundance,River,Observational,5,1,0,0,0,0,0,British Ecological Society (BES) Overseas Bursary for ] WTK (Grant No. 2222/2758),,Hydrobiologia,General,2013,2.39,2013,South Africa,0,0,0,0,Africa,kadye,1,-1.601269829,0.490869645,NA,gallardo,0.454651069,0.211797792,0,0,1.428571429,0.04221193
keller2007,0,0.000525762,3804,0,0.000262881,0,0.000788644,0.001051525,0,0.000262881,0,0,4,74,Misgurnus angullicaudatus,Predator,Physiochemistry,River,Mesocosm,14,0,0,0,0,1,0,Center of Assessment and Management of Biological Invasions,,Ecology of Freshwater,Ecosystem,2007,1.39,2007,USA,0,0,0,0,North America,keller,1,0.912165492,0.476016246,NA,gallardo,-0.136627049,0.770479915,0,1,1.473684211,0.045579668
kelly2006,0,0.004820439,4149,0,0,0,0.000723066,0.000723066,0,0,0,0,6,75,Bythotrephes longimanus,Predator,Diversity,Lake,Observational,53,0,0,0,0,0,0,Quercus project QU03-03,,Diversity and Distributions,Invasions,2006,4.92,2006,Canada,0,0,0,0,North America,kelly,1,0.005,0.081649658,NA,gallardo,0.346084189,-0.120490288,0,0,5.047619048,0.062453513
kelly2006,0,0.004820439,4149,0,0,0,0.000723066,0.000723066,0,0,0,0,1,75,Dikerogammarus pulex,Omnivore,Abundance,River,Observational,53,0,0,0,0,0,0,Quercus project QU03-09,,Diversity and Distributions,Invasions,2006,4.92,2006,Canada,0,0,0,0,North America,kelly,1,0.48,0.08,NA,gallardo,0.346084189,-0.120490288,0,0,5.047619048,0.062453513
kelly2006,0,0.004820439,4149,0,0,0,0.000723066,0.000723066,0,0,0,0,2,75,Dikerogammarus pulex,Omnivore,Diversity,River,Observational,53,0,0,0,0,0,0,Quercus project QU03-10,,Diversity and Distributions,Invasions,2006,4.92,2006,Canada,0,0,0,0,North America,kelly,1,-0.461764706,0.205798302,NA,gallardo,0.346084189,-0.120490288,0,0,5.047619048,0.062453513
kercher2004,0,0.00349563,4005,0,0,0,0,0.000749064,0,0.000249688,0,0.000749064,1,151,Phalaris arundinacea,Primary-producer,Diversity,Lake,Observational,40,0,0,0,1,0,0,U.S. Environmental Protection Agency Science to Acheive Results program (grant R828010),,Natural Areas Journal,Ecosystem,2004,0.55,2004,USA,0,0,0,0,North America,kercher,1,-3.31,3.02,NA,gallardo,0.128639485,0.025568749,0,1,3.2,-0.00833882
kerfoot2016,0.000114732,0.001147315,8716,0,0,0,0.000114732,0.000114732,0,0,0,0.000573658,10,191,Bythotrephes longimanus,Predator,Abundance,Lake,Observational,1,1,0,1,0,0,1,"National Park Service Natural Resource Preservation Program, National Science Foundation and National Oceanic and Atmospheric and Atmospheric Administration Coastal Ocean Program, Episodic Events-Great Lakes Experiment",none stated,Biological Invasions,Invasions,2016,3.67,2015,USA,0,0,0,0,North America,kerfoot,1,-0.184312264,0.055243246,uninvaded,new,-0.177436422,-0.410625228,1,1,2,0.036951374
kipp2012,0,0.000131683,7594,0,0,0,0,0.000263366,0,0,0,0,1,77,Neogobius melanostomus,Predator,Abundance,River,Observational,16,1,0,0,0,0,0,National Science and Engineering Research Council of Canada,,Journal of Great Lakes Research,Ecosystem,2012,2.309,2012,Canada,0,0,0,0,North America,kipp,1,-2.13,1.03,NA,gallardo,-0.075417267,-0.548868811,0,0,3.555555556,0.006387595
kipp2012,0,0.000131683,7594,0,0,0,0,0.000263366,0,0,0,0,2,77,Neogobius melanostomus,Predator,Diversity,River,Observational,16,1,0,0,0,0,0,National Science and Engineering Research Council of Canada,,Journal of Great Lakes Research,Ecosystem,2012,2.309,2012,Canada,0,0,0,0,North America,kipp,1,-0.278431373,0.504878164,NA,gallardo,-0.075417267,-0.548868811,0,0,3.555555556,0.006387595
klose2012,0,0.000790358,5061,0,0,0,0.000197589,0.000987947,0,0,0,0.000790358,4,79,Procambarus clarkii,Omnivore,Abundance,River,Manipulative,21,1,0,0,0,0,0,"Santa Barbara Coastal Long Term Ecological Research (NSF LTER) grant (OCE99-82105), Science and Engineering Research Grant from the University of California",,Freshwater Biology,Ecosystem,2012,3.933,2012,USA,0,0,0,0,North America,klose,1,-0.283887794,0.387263651,NA,gallardo,-0.461088555,0.155247274,0,0,4.666666667,0.046055561
klose2012,0,0.000790358,5061,0,0,0,0.000197589,0.000987947,0,0,0,0.000790358,4,79,Procambarus clarkii,Omnivore,Diversity,River,Manipulative,21,1,0,0,0,0,0,"Santa Barbara Coastal Long Term Ecological Research (NSF LTER) grant (OCE99-82105), Science and Engineering Research Grant from the University of California, Graduate Opportunity Fellowship from the University of California",,Freshwater Biology,Ecosystem,2012,3.933,2012,USA,0,0,0,0,North America,klose,1,-0.389702439,0.380035614,NA,gallardo,-0.461088555,0.155247274,0,0,4.666666667,0.046055561
klose2013,0,0.00398054,6783,0.000147427,0,0,0,0.000442282,0,0,0.000147427,0,3,80,Procambarus clarkii,Omnivore,Abundance,River,Manipulative,6,1,0,0,0,0,0,"Santa Barbara Coastal Long Term Ecological Research (NSF LTER) grant (OCE99-82105), Science and Engineering Research Grant from the University of California",,Community Ecology,General,2013,1.2,2013,USA,0,0,0,0,North America,klose,1,-0.386111559,0.462705527,NA,gallardo,0.106742115,-0.011608868,0,0,1.714285714,0.010599674
klose2013,0,0.00398054,6783,0.000147427,0,0,0,0.000442282,0,0,0.000147427,0,1,80,Procambarus clarkii,Omnivore,Physiochemistry,River,Manipulative,6,1,0,0,0,0,0,"Santa Barbara Coastal Long Term Ecological Research (NSF LTER) grant (OCE99-82105), Science and Engineering Research Grant from the University of California, Graduate Opportunity Fellowship from the University of California",,Community Ecology,General,2013,1.2,2013,USA,0,0,0,0,North America,klose,1,-2.72,1.36,NA,gallardo,0.106742115,-0.011608868,0,0,1.714285714,0.010599674
kloskowski2011,0,0.000411438,4861,0,0.000617157,0,0,0.000411438,0,0,0,0,2,81,Cyprinus carpio,Omnivore,Abundance,Lake,Manipulative,33,1,0,0,0,0,0,"State Committee for Scientific Research (KBN 6 PO4 F 066 20 and 3 PO4 F 036 23), Ministry of Science and Higher Education (MNiSW 2 P04 G 050 30)",,Fundamental and Applied Limnology,Ecosystem,2011,1.145,2011,Poland,1,0,0,0,Europe,kloskowski,0,-0.031530612,0.494562268,NA,gallardo,-0.40008602,0.171901235,0,0,6,0.031589049
